internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
7880,Epioblasma propinqua,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONIDA,UNIONIDAE,Epioblasma,propinqua,,,,,"(I. Lea, 1857)","This species was historically placed in the genera <span style=""font-style: italic;"">Dysnomia </span>and <span style=""font-style: italic;"">Plagiola</span> (Johnson 1978). This species is currently place in the genus <span style=""font-style: italic;"">Epioblasma</span> (Williams <em>et al.</em> 2008).<br/><br/>A list of synonyms for this species can be found on The MUSSEL project web site  (Graf and Cummings 2011)."
7881,Epioblasma sampsonii,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONIDA,UNIONIDAE,Epioblasma,sampsonii,,,,,"(Lea, 1861)",Was listed in the 1996 IUCN Red List under the name <i>Dysnomia sampsoni</i>.
7886,Epioblasma torulosa ssp. gubernaculum,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONIDA,UNIONIDAE,Epioblasma,torulosa,subspecies,gubernaculum,,,"(Reeve, 1865)",
7888,Epioblasma torulosa ssp. torulosa,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONIDA,UNIONIDAE,Epioblasma,torulosa,subspecies,torulosa,,,"(Rafinesque, 1820)",
7890,Epioblasma turgidula,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONIDA,UNIONIDAE,Epioblasma,turgidula,,,,,"(Lea, 1858)",
7892,Epioblasma lewisii,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONIDA,UNIONIDAE,Epioblasma,lewisii,,,,,"(Walker, 1910)",Was listed in the 1996 IUCN Red List under the name <i>Dysnomia lewisii?</i>.
7895,Epioblasma stewardsonii,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONIDA,UNIONIDAE,Epioblasma,stewardsonii,,,,,"(I. Lea, 1852)",Was listed in the 1996 IUCN Red List under the name <i>Dysnomia stewardsoni</i>.
7957,Equus quagga ssp. quagga,ANIMALIA,CHORDATA,MAMMALIA,PERISSODACTYLA,EQUIDAE,Equus,quagga,subspecies,quagga,,,"Boddaert, 1785","The extinct Quagga is now considered to be a subspecies of the Plains Zebra based mainly on genetic evidence (e.g. Higuchi <i>et al.</i> 1984, Leonard <i>et al</i>. 2005; although see Bennett 1980, Klein and Cruz-Uribe 1999)."
8000,Erepta nevilli,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,HELICARIONIDAE,Erepta,nevilli,,,,,"Adams, 1867",
8953,Gastrocopta chichijimana,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,VERTIGINIDAE,Gastrocopta,chichijimana,,,,,"Pilsbry, 1916",
8954,Gastrocopta ogasawarana,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,VERTIGINIDAE,Gastrocopta,ogasawarana,,,,,"Pilsbry, 1916",
9000,Genophantis leahi,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PYRALIDAE,Genophantis,leahi,,,,,"Swezey, 1910",
9179,Gibbus lyonetianus,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,STREPTAXIDAE,Gibbus,lyonetianus,,,,,"Pallas, 1780",
9244,Glaucopsyche xerces,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,LYCAENIDAE,Glaucopsyche,xerces,,,,,"(Boisduval, 1852)",
9329,Gonidomus newtoni,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,STREPTAXIDAE,Gonidomus,newtoni,,,,,"Adams, 1867",
9392,Gonospira nevilli,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,STREPTAXIDAE,Gonospira,nevilli,,,,,"Adams, 1867",
9535,Gulella mayottensis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,STREPTAXIDAE,Gulella,mayottensis,,,,,"(Connolly, 1885)",
9597,Gyrotoma excisa,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Gyrotoma,excisa,,,,,"(I. Lea, 1843)",
9598,Gyrotoma lewisii,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Gyrotoma,lewisii,,,,,"(I. Lea, 1869)",
9599,Gyrotoma pagoda,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Gyrotoma,pagoda,,,,,"(I. Lea, 1845)",
9600,Gyrotoma pumila,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Gyrotoma,pumila,,,,,"(I. Lea, 1860)",
9601,Gyrotoma pyramidata,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Gyrotoma,pyramidata,,,,,"(Shuttleworth, 1845)",
9602,Gyrotoma walkeri,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Gyrotoma,walkeri,,,,,"(H.H. Smith, 1924)",
9700,Harmogenanina subdetecta,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,HELICARIONIDAE,Harmogenanina,subdetecta,,,,,"Germain, 1918",
9701,Harmogenanina linophora,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,HELICARIONIDAE,Harmogenanina,linophora,,,,,"Morelet, 1860",
9722,Ctenochromis pectoralis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Ctenochromis,pectoralis,,,,,"Pfeffer, 1893",
9765,Helenoconcha leptalea,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Helenoconcha,leptalea,,,,,"(Smith, 1892)",
9766,Helenoconcha minutissima,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Helenoconcha,minutissima,,,,,"(Smith, 1892)",
9767,Helenoconcha polyodon,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Helenoconcha,polyodon,,,,,"(Sowerby, 1844)",
9768,Helenoconcha pseustes,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Helenoconcha,pseustes,,,,,"(Smith, 1892)",
9769,Helenoconcha sexdentata,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Helenoconcha,sexdentata,,,,,"(Smith, 1893)",
9770,Helenodiscus bilamellata,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Helenodiscus,bilamellata,,,,,"(Sowerby, 1844)",
9771,Helenodiscus vernoni,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Helenodiscus,vernoni,,,,,"(Smith, 1892)",
9808,Helicoverpa confusa,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NOCTUIDAE,Helicoverpa,confusa,,,,,"Hardwick, 1965",
9809,Helicoverpa minuta,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NOCTUIDAE,Helicoverpa,minuta,,,,,"Hardwick, 1965",
167,Achatinella abbreviata,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Achatinella,abbreviata,,,,,"Reeve, 1850",
170,Achatinella buddii,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Achatinella,buddii,,,,,"Newcomb, 1853",
173,Achatinella caesia,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Achatinella,caesia,,,,,"Gulick, 1858",
174,Achatinella casta,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Achatinella,casta,,,,,"Newcomb, 1853",
179,Achatinella decora,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Achatinella,decora,,,,,"(Férussac, 1821)",
180,Achatinella dimorpha,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Achatinella,dimorpha,,,,,"Gulick, 1858",
181,Achatinella elegans,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Achatinella,elegans,,,,,"Newcomb, 1853",
184,Achatinella juddii,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Achatinella,juddii,,,,,"Baldwin, 1895",
185,Achatinella juncea,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Achatinella,juncea,,,,,"Gulick, 1856",
186,Achatinella lehuiensis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Achatinella,lehuiensis,,,,,"Smith, 1873",
189,Achatinella livida,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Achatinella,livida,,,,,"Swainson, 1828",
192,Achatinella papyracea,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Achatinella,papyracea,,,,,"Gulick, 1856",
198,Achatinella spaldingi,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Achatinella,spaldingi,,,,,"Pilsbry &amp; Cooke, 1914",
202,Achatinella thaanumi,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Achatinella,thaanumi,,,,,"Pilsbry &amp; Cooke, 1914",
204,Achatinella valida,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Achatinella,valida,,,,,"Pfeiffer, 1855",
210,Achatinella bulimoides ssp. rosea,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Achatinella,bulimoides,subspecies,rosea,,,"Swainson, 1833",
211,Achatinella apexfulva ssp. vittata,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Achatinella,apexfulva,subspecies,vittata,,,"Reeve, 1850",
524,Advena campbelli,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,HELICARIONIDAE,Advena,campbelli,,,,,"Gray, 1834",
611,Afrocyclops pauliani,ANIMALIA,ARTHROPODA,HEXANAUPLIA,CYCLOPOIDA,CYCLOPIDAE,Afrocyclops,pauliani,,,,,"Lindberg, 1951",
777,Alasmidonta robusta,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONIDA,UNIONIDAE,Alasmidonta,robusta,,,,,"Clarke, 1981",
778,Alasmidonta wrightiana,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONIDA,UNIONIDAE,Alasmidonta,wrightiana,,,,,"(Walker, 1901)",
780,Alasmidonta mccordi,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONIDA,UNIONIDAE,Alasmidonta,mccordi,,,,,"Athearn, 1964","The current spelling of the specific name is correct. Clarke's (1985) spelling change, <em>Alasmidonta maccordi</em>, was unjustified and constituted a recommendation only (Turgeon <em>et al.</em> 1998). <br/><br/>A list of synonyms for this species can be found on The MUSSEL project web site  (Graf and Cummings 2011)."
82,Acanthametropus pecatonica,ANIMALIA,ARTHROPODA,INSECTA,EPHEMEROPTERA,ACANTHAMETROPODIDAE,Acanthametropus,pecatonica,,,,,"(Burks, 1953) ",
879,Alloperla roberti,ANIMALIA,ARTHROPODA,INSECTA,PLECOPTERA,CHLOROPERLIDAE,Alloperla,roberti,,,,,"Surdick, 1981",
989,Amastra albolabris,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Amastra,albolabris,,,,,Newcomb,
990,Amastra cornea,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Amastra,cornea,,,,,Newcomb,
991,Amastra crassilabrum,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Amastra,crassilabrum,,,,,Newcomb,
992,Amastra elongata,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Amastra,elongata,,,,,Newcomb,
993,Amastra forbesi,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Amastra,forbesi,,,,,Newcomb,
994,Amastra pellucida,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Amastra,pellucida,,,,,Newcomb,
995,Amastra porcus,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Amastra,porcus,,,,,Newcomb,
996,Amastra reticulata,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Amastra,reticulata,,,,,Newcomb,
997,Amastra subrostrata,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Amastra,subrostrata,,,,,Newcomb,
998,Amastra subsoror,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Amastra,subsoror,,,,,Newcomb,
999,Amastra tenuispira,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Amastra,tenuispira,,,,,Newcomb,
2864,Bolyeria multocarinata,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,BOLYERIDAE,Bolyeria,multocarinata,,,,,"(Boie, 1827)",
201488,Spirobolellus praslinus,ANIMALIA,ARTHROPODA,DIPLOPODA,SPIROBOLIDA,SPIROBOLELIIDAE,Spirobolellus,praslinus,,,,,"Saussure &amp; Zehntner, 1902","The identity of this species is uncertain, the four specimens collected may be immature. Its generic placement is questionable."
5438,Cottus echinatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,COTTIDAE,Cottus,echinatus,,,,,"Bailey &amp; Bond, 1963",
202375,Cyprinodon arcuatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,CYPRINODONTIDAE,Cyprinodon,arcuatus,,,,,"Minckley &amp; Miller, 2002",
7705,Empetrichthys merriami,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,CYPRINODONTIDAE,Empetrichthys,merriami,,,,,"Gilbert, 1893",
17023321,Gongylomorphus borbonicus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Gongylomorphus,borbonicus,,,,,"Vinson &amp; Vinson, 1969",
17023550,Leiolopisma ceciliae,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Leiolopisma,ceciliae,,,,,"Arnold &amp; Bour, 2008",
17432631,Phelsuma edwardnewtonii,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Phelsuma,edwardnewtonii,,,,,"Vinson &amp; Vinson, 1969",
136532,Palaeopropithecus ingens,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PALAEOPROPITHECIDAE,Palaeopropithecus,ingens,,,,,"G. Grandidier, 1899","Three species of <em>Palaeopropithecus</em> have been described (<em>P. ingens</em>, <em>P. maximus</em>, and <em>P. kelyus</em>).&#160; <em>Palaeopropithecus kelyus</em> is clearly distinct from the other two; differences between <em>P. ingens</em> and <em>P. maximus</em> are small, and they may represent geographic variants of the same species."
136515,Xenothrix mcgregori,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Xenothrix,mcgregori,,,,,"Williams &amp; Koopman, 1952","Previously included in its own monotypic family (Xenothricidae, Hershkovitz 1970, MacPhee and Fleagle 1991), current morphological and molecular evidence indicate that this species is closely related to members of tribe Callitrichini in the family Pitheciidae (MacPhee and Horovitz 2004, Woods <em>et al</em>. 2018)."
8888,Gambusia amistadensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Gambusia,amistadensis,,,,,"Peden, 1973",
8128,Etheostoma sellare,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,PERCIDAE,Etheostoma,sellare,,,,,"(Radcliffe & Welsh, 1913)",
8891,Gambusia georgei,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Gambusia,georgei,,,,,"Hubbs & Peden, 1969",
13153154,Ornithogalum visianicum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ASPARAGACEAE,Ornithogalum,visianicum,,,,,Tomm.,
787,Alburnus akili,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Alburnus,akili,,,,,"Battalgil, 1942",
1848,Anatolichthys splendens,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,APHANIIDAE,Anatolichthys,splendens,,,,,"Kosswig &amp; Sözer, 1945","The population from Lake Salda is usually identified as this species. This is very likely to be incorrect and the assessment is therefore restricted to the population of&#160;<span class=""Absatz-Standardschriftart1"">Lake Gölçük only.</span>"
40747,Pseudophoxinus handlirschi,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Pseudophoxinus,handlirschi,,,,,"(Pietschmann, 1933)","Generic name changed from <i>Phoxinellus</i> to <i>Pseudophoxinus</i>, based on information in Eschmeyer (1998) and recommendation of Kottelat (pers. comm. 2001)."
61372,Tristramella sacra,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Tristramella,sacra,,,,,"(Günther, 1865)",
17874,Pogonichthys ciscoides,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Pogonichthys,ciscoides,,,,,"Hopkirk, 1974",
14908,Noturus trautmani,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,ICTALURIDAE,Noturus,trautmani,,,,,"Taylor, 1969",
39291,Moxostoma lacerum,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CATOSTOMIDAE,Moxostoma,lacerum,,,,,"(Jordan &amp; Brayton, 1877)",Following Eschmeyer (2004) <i>Lagochila lacera</i> was transferred to <i>Moxostoma lacerum</i>.
19490,Rhinichthys deaconi,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Rhinichthys,deaconi,,,,,"Miller, 1984",
19018670,Alburnus nicaeensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Alburnus,nicaeensis,,,,,"Battalgil, 1941",
73,Mirogrex hulensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Mirogrex,hulensis,,,,,"Goren, Fishelson &amp; Trewavas, 1973",
18384,Prototroctes oxyrhynchus,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,RETROPINNIDAE,Prototroctes,oxyrhynchus,,,,,"Günther, 1870",
6862,Dryophthorus distinguendus,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,CURCULIONIDAE,Dryophthorus,distinguendus,,,,,"Perkins, 1900",
15144,Oodemas laysanensis,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,CURCULIONIDAE,Oodemas,laysanensis,,,,,"Fullaway, 1914",
19724,Rhyncogonus bryani,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,CURCULIONIDAE,Rhyncogonus,bryani,,,,,"Perkins, 1919",
22147,Trigonoscuta rossi,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,CURCULIONIDAE,Trigonoscuta,rossi,,,,,"Pierce, 1975",
22148,Trigonoscuta yorbalindae,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,CURCULIONIDAE,Trigonoscuta,yorbalindae,,,,,"Pierce, 1975",
11073,Labidura herculeana,ANIMALIA,ARTHROPODA,INSECTA,DERMAPTERA,LABIDURIDAE,Labidura,herculeana,,,,,"(Fabricius, 1798)","Originally described as a full species, this taxon was downgraded to a subspecies of <em>L.&#160;</em><em>riparia</em> by Kirby (1904). The taxon was reinstated as a valid species by Brindle (1970) and synonymised with&#160;<em>L.&#160;</em><em>loveridgei</em> Zeuner, 1962 which had been described from subfossil forceps."
10332,Hydropsyche tobiasi,ANIMALIA,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,Hydropsyche,tobiasi,,,,,"Malicky, 1977",
9066,Geonemertes rodericana,ANIMALIA,NEMERTINA,ENOPLA,HOPLONEMERTEA,PROSORHOCHMIDAE,Geonemertes,rodericana,,,,,"(Gulliver, 1879)",
21460734,Hirstienus nanus,ANIMALIA,ARTHROPODA,ARACHNIDA,OPILIONES,PHALANGODIDAE,Hirstienus,nanus,,,,,"(Hirst, 1913)",
196771,Centrobunus braueri,ANIMALIA,ARTHROPODA,ARACHNIDA,OPILIONES,PODOCTIDAE,Centrobunus,braueri,,,,,"Loman, 1902",
196768,Sitalcicus gardineri,ANIMALIA,ARTHROPODA,ARACHNIDA,OPILIONES,PODOCTIDAE,Sitalcicus,gardineri,,,,,"(Hirst, 1911)",
21460777,Metazalmoxis ferruginea,ANIMALIA,ARTHROPODA,ARACHNIDA,OPILIONES,ZALMOXIDAE,Metazalmoxis,ferruginea,,,,,"Roewer, 1912",
21866,Thylacinus cynocephalus,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,THYLACINIDAE,Thylacinus,cynocephalus,,,,,"(Harris, 1808)",No subspecies are recognised.
11163,Lagorchestes leporides,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Lagorchestes,leporides,,,,,"(Gould, 1841)",No subspecies have been described.
11160,Lagorchestes asomatus,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Lagorchestes,asomatus,,,,,"Finlayson, 1943",No subspecies have been described.
15331,Onychogalea lunata,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Onychogalea,lunata,,,,,"(Gould, 1841)",No subspecies are recognised
18103,Potorous platyops,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,POTOROIDAE,Potorous,platyops,,,,,"(Gould, 1844)",
136805,Bettongia pusilla,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,POTOROIDAE,Bettongia,pusilla,,,,,"McNamara, 1997",
3626,Caloprymnus campestris,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,POTOROIDAE,Caloprymnus,campestris,,,,,"(Gould, 1843)",No subspecies are recognised
4322,Chaeropus ecaudatus,ANIMALIA,CHORDATA,MAMMALIA,PERAMELEMORPHIA,CHAEROPODIDAE,Chaeropus,ecaudatus,,,,,"(Ogilby, 1838)",No subspecies are recognised.
16570,Perameles eremiana,ANIMALIA,CHORDATA,MAMMALIA,PERAMELEMORPHIA,PERAMELIDAE,Perameles,eremiana,,,,,"Spencer, 1897","No subspecies are recognised<em>. Perameles eremiana</em> was closely related to <em>P. bougainville</em> and it has been proposed that they are clinal forms of the same species (Friedman 1967); however, Westerman <em>et al</em>. (2012) recommended maintaining them as separate species and we have followed this recommendation."
12651,Macrotis leucura,ANIMALIA,CHORDATA,MAMMALIA,PERAMELEMORPHIA,THYLACOMYIDAE,Macrotis,leucura,,,,,"(Thomas, 1887)",No subspecies are recognised.
15006,Nyctophilus howensis,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nyctophilus,howensis,,,,,"McKean, 1975","McKean (1975) described the species from a single skull found in a  shallow cave, and provisionally placed it within the genus <em>Nyctophilus</em>.  While the generic assignment remains uncertain (Parnaby 2009, Jackson  and Groves 2015) the species status appears to be unchallenged."
18718,Pteropus brunneus,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,brunneus,,,,,"Dobson, 1878","The taxonomic status of this species is unclear (Mickleburgh <em>et al.</em> 1992). Conder (2008) states that the species is distinct from all other Australian <em>Pteropus</em> species, but there has been speculation that the single specimen might in fact be a vagrant of another species. Despite much survey effort, the species has not been found on the Percy Islands recently. Koopman (1984) discusses the uncertain taxonomic status of <em>P. brunneus </em>at length due to how distinct it is from other known <em>Pteropus</em> in the region. More taxonomic work is needed."
18749,Pteropus pilosus,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,pilosus,,,,,"K. Andersen, 1908",
18761,Pteropus subniger,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,subniger,,,,,"(Kerr, 1792)",
18763,Pteropus tokudae,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,tokudae,,,,,"Tate, 1934",
17365,Pipistrellus sturdeei,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,sturdeei,,,,,"Thomas, 1915",
41320,Cryptonanus ignitus,ANIMALIA,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Cryptonanus,ignitus,,,,,"(Díaz, Flores &amp; Barquez, 2002)","Díaz <i>et al.</i> (2002) described <i>Gracilinanus ignitus</i> as a new species. Voss <i>et al.</i> (2005) described a new genus, <i>Cryptonanus</i>, and transferred <i>G. ignitus</i> to this new genus."
9003,Geocapromys thoracatus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CAPROMYIDAE,Geocapromys,thoracatus,,,,,"(True, 1888)",Was previously considered a subspecies of <em>Geocapromys brownii</em>.
9004,Geocapromys columbianus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CAPROMYIDAE,Geocapromys,columbianus,,,,,"(J. Fischer, 1829)","According to Woods in Wilson and reeder (1993) <i>columbianus</i> is only know from Holocene fossils from Cuba and may be from the genus <i>Capromys</i>. G. Amori (pers. comm. 2001) advises retaining this species, agreeing with MacPhee and Flemming (1999)."
10860,Isolobodon portoricensis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CAPROMYIDAE,Isolobodon,portoricensis,,,,,"Allen, 1916",
10859,Isolobodon montanus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CAPROMYIDAE,Isolobodon,montanus,,,,,"(Miller, 1922)",
10034,Hexolobodon phenax,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CAPROMYIDAE,Hexolobodon,phenax,,,,,"Miller, 1929",
17462,Plagiodontia ipnaeum,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CAPROMYIDAE,Plagiodontia,ipnaeum,,,,,"Johnson, 1948","<em>Plagiodontia velozi</em> was listed in 1996 as Extinct is considered to be a synonym of <em>P. ipnaeum</em> (see Novak 1999, Woods in Wilson and Reeder 1993)."
3121,Brotomys voratus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Brotomys,voratus,,,,,"Miller, 1916",
10025,Heteropsomys insulans,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Heteropsomys,insulans,,,,,"Anthony, 1916",This species includes the junior synonym <i>H. antillensis</i> which was previously interpreted as a separate species.
2885,Boromys offella,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Boromys,offella,,,,,"Miller, 1916",
2886,Boromys torrei,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Boromys,torrei,,,,,"Allen, 1917",
